timestamp_s,FL_hip_q_real,FL_hip_q_ref,FL_hip_dq_real,FL_hip_error,FL_knee_q_real,FL_knee_q_ref,FL_knee_dq_real,FL_knee_error,FR_hip_q_real,FR_hip_q_ref,FR_hip_dq_real,FR_hip_error,FR_knee_q_real,FR_knee_q_ref,FR_knee_dq_real,FR_knee_error,BR_hip_q_real,BR_hip_q_ref,BR_hip_dq_real,BR_hip_error,BR_knee_q_real,BR_knee_q_ref,BR_knee_dq_real,BR_knee_error,BL_hip_q_real,BL_hip_q_ref,BL_hip_dq_real,BL_hip_error,BL_knee_q_real,BL_knee_q_ref,BL_knee_dq_real,BL_knee_error
6.754000,0.727220,0.744466,0.128608,0.017246,-1.802849,-1.774779,-0.170794,0.028069,1.046156,1.046690,-0.163821,0.000534,-1.800198,-1.802517,-0.406925,-0.002318,0.738449,0.744466,0.148436,0.006017,-1.806511,-1.774779,-0.216551,0.031731,1.054885,1.046690,0.267580,-0.008195,-1.816296,-1.802517,-0.344399,0.013779
6.756000,0.727673,0.745440,0.143262,0.017768,-1.803179,-1.774983,-0.169977,0.028196,1.045740,1.046326,-0.170453,0.000587,-1.800949,-1.803433,-0.402181,-0.002484,0.738859,0.745440,0.156880,0.006581,-1.806739,-1.774983,-0.201173,0.031756,1.055311,1.046326,0.259376,-0.008984,-1.816482,-1.803433,-0.306736,0.013050
6.758000,0.728169,0.746439,0.158987,0.018270,-1.803551,-1.775191,-0.172380,0.028361,1.045443,1.045938,-0.167150,0.000495,-1.801876,-1.804348,-0.411364,-0.002472,0.739290,0.746439,0.165652,0.007149,-1.806955,-1.775191,-0.187218,0.031764,1.055724,1.045938,0.251475,-0.009786,-1.816605,-1.804348,-0.269910,0.012257
6.760000,0.728713,0.747461,0.175983,0.018748,-1.803954,-1.775402,-0.176720,0.028552,1.045249,1.045526,-0.156630,0.000277,-1.802932,-1.805262,-0.428836,-0.002330,0.739756,0.747461,0.175798,0.007705,-1.807172,-1.775402,-0.175407,0.031770,1.056142,1.045526,0.245073,-0.010616,-1.816675,-1.805262,-0.234685,0.011413
6.762000,0.729309,0.748508,0.194254,0.019199,-1.804371,-1.775617,-0.181512,0.028754,1.045118,1.045089,-0.142966,-0.000029,-1.804010,-1.806175,-0.445377,-0.002165,0.740271,0.748508,0.188061,0.008236,-1.807398,-1.775617,-0.166023,0.031781,1.056578,1.045089,0.241024,-0.011488,-1.816701,-1.806175,-0.201456,0.010526
6.764000,0.729955,0.749578,0.213587,0.019622,-1.804789,-1.775836,-0.185614,0.028953,1.044999,1.044628,-0.130439,-0.000371,-1.804999,-1.807087,-0.452755,-0.002088,0.740841,0.749578,0.202613,0.008736,-1.807634,-1.775836,-0.158844,0.031799,1.057040,1.044628,0.239531,-0.012412,-1.816687,-1.807087,-0.170138,0.009600
6.766000,0.730649,0.750671,0.233577,0.020022,-1.805200,-1.776057,-0.188611,0.029143,1.044844,1.044143,-0.122487,-0.000701,-1.805833,-1.807997,-0.447436,-0.002163,0.741464,0.750671,0.218940,0.009207,-1.807877,-1.776057,-0.153216,0.031819,1.057525,1.044143,0.240022,-0.013382,-1.816628,-1.807997,-0.140196,0.008631
6.768000,0.731384,0.751788,0.253703,0.020404,-1.805608,-1.776282,-0.190874,0.029325,1.044618,1.043633,-0.121093,-0.000984,-1.806521,-1.808905,-0.431896,-0.002383,0.742129,0.751788,0.235987,0.009659,-1.808117,-1.776282,-0.148258,0.031835,1.058023,1.043633,0.241325,-0.014389,-1.816517,-1.808905,-0.110841,0.007612
6.770000,0.732156,0.752928,0.273526,0.020772,-1.806026,-1.776510,-0.193603,0.029515,1.044301,1.043099,-0.126677,-0.001202,-1.807137,-1.809810,-0.413331,-0.002673,0.742821,0.752928,0.252437,0.010107,-1.808345,-1.776510,-0.143102,0.031835,1.058515,1.043099,0.241998,-0.015415,-1.816344,-1.809810,-0.081285,0.006534
6.772000,0.732959,0.754091,0.292728,0.021132,-1.806473,-1.776741,-0.198072,0.029731,1.043890,1.042541,-0.138523,-0.001349,-1.807789,-1.810714,-0.400195,-0.002925,0.743522,0.754091,0.267170,0.010569,-1.808552,-1.776741,-0.137180,0.031811,1.058983,1.042541,0.240819,-0.016442,-1.816105,-1.810714,-0.051111,0.005391
6.774000,0.733791,0.755277,0.311183,0.021486,-1.806961,-1.776975,-0.205024,0.029987,1.043388,1.041958,-0.155403,-0.001429,-1.808564,-1.811615,-0.398336,-0.003050,0.744223,0.755277,0.279699,0.011053,-1.808737,-1.776975,-0.130444,0.031762,1.059417,1.041958,0.237295,-0.017459,-1.815798,-1.811615,-0.020417,0.004183
6.776000,0.734646,0.756484,0.328649,0.021838,-1.807500,-1.777211,-0.214655,0.030289,1.042797,1.041351,-0.176356,-0.001446,-1.809501,-1.812513,-0.408840,-0.003011,0.744917,0.756484,0.289763,0.011567,-1.808897,-1.777211,-0.122881,0.031685,1.059685,1.041351,0.221794,-0.018334,-1.815512,-1.812513,0.004075,0.002999
6.778000,0.735526,0.757714,0.345325,0.022189,-1.808085,-1.777450,-0.226341,0.030635,1.042123,1.040720,-0.200509,-0.001403,-1.810568,-1.813407,-0.427504,-0.002840,0.745608,0.757714,0.298156,0.012106,-1.809040,-1.777450,-0.115226,0.031590,1.059623,1.040720,0.183816,-0.018903,-1.815334,-1.813407,0.016799,0.001927
6.780000,0.736442,0.758966,0.362221,0.022525,-1.808701,-1.777691,-0.238592,0.031010,1.041373,1.040064,-0.226679,-0.001308,-1.811673,-1.814299,-0.446254,-0.002626,0.746328,0.758966,0.307410,0.012638,-1.809196,-1.777691,-0.109579,0.031505,1.059113,1.040064,0.118016,-0.019049,-1.815339,-1.814299,0.013899,0.001040
6.782000,0.737418,0.760240,0.381139,0.022822,-1.809322,-1.777934,-0.249338,0.031387,1.040568,1.039384,-0.253055,-0.001183,-1.812701,-1.815186,-0.456423,-0.002486,0.747133,0.760240,0.321637,0.013107,-1.809411,-1.777934,-0.109306,0.031477,1.058117,1.039384,0.025645,-0.018733,-1.815596,-1.815186,-0.007479,0.000410
6.784000,0.738490,0.761535,0.404325,0.023046,-1.809915,-1.778179,-0.256429,0.031735,1.039740,1.038680,-0.277140,-0.001061,-1.813560,-1.816070,-0.452410,-0.002510,0.748097,0.761535,0.345679,0.013439,-1.809750,-1.778179,-0.118348,0.031571,1.056680,1.038680,-0.085963,-0.018001,-1.816160,-1.816070,-0.048622,0.000090
6.786000,0.739693,0.762852,0.433933,0.023159,-1.810451,-1.778427,-0.258168,0.032024,1.038933,1.037951,-0.296100,-0.000982,-1.814221,-1.816950,-0.434092,-0.002729,0.749298,0.762852,0.383915,0.013554,-1.810278,-1.778427,-0.140213,0.031852,1.054922,1.037951,-0.204967,-0.016971,-1.817055,-1.816950,-0.108437,0.000105
6.788000,0.741061,0.764189,0.471431,0.023128,-1.810908,-1.778675,-0.253698,0.032232,1.038189,1.037198,-0.307502,-0.000991,-1.814728,-1.817825,-0.406998,-0.003097,0.750801,0.764189,0.439061,0.013388,-1.811049,-1.778675,-0.176935,0.032373,1.053016,1.037198,-0.317130,-0.015818,-1.818266,-1.817825,-0.182993,0.000441
6.790000,0.742613,0.765547,0.517090,0.022934,-1.811274,-1.778926,-0.243165,0.032349,1.037538,1.036421,-0.310243,-0.001116,-1.815185,-1.818696,-0.380258,-0.003511,0.752641,0.765547,0.511241,0.012906,-1.812087,-1.778926,-0.228256,0.033161,1.051168,1.036421,-0.408194,-0.014747,-1.819734,-1.818696,-0.265666,0.001038
6.792000,0.744348,0.766925,0.569667,0.022578,-1.811554,-1.779177,-0.227679,0.032377,1.036982,1.035620,-0.305341,-0.001363,-1.815719,-1.819561,-0.363242,-0.003843,0.754814,0.766925,0.597502,0.012112,-1.813382,-1.779177,-0.291190,0.034205,1.049577,1.035620,-0.466267,-0.013957,-1.821361,-1.819561,-0.347841,0.001799
6.794000,0.746243,0.768324,0.626367,0.022081,-1.811763,-1.779430,-0.209155,0.032332,1.036493,1.034795,-0.296262,-0.001698,-1.816433,-1.820422,-0.362291,-0.003989,0.757267,0.768324,0.691842,0.011057,-1.814883,-1.779430,-0.360084,0.035453,1.048409,1.034795,-0.483968,-0.013614,-1.823019,-1.820422,-0.419987,0.002597
6.796000,0.748252,0.769743,0.683082,0.021491,-1.811927,-1.779684,-0.190114,0.032243,1.036003,1.033945,-0.288567,-0.002058,-1.817377,-1.821277,-0.378765,-0.003900,0.759903,0.769743,0.785775,0.009840,-1.816498,-1.779684,-0.427182,0.036814,1.047760,1.033945,-0.460024,-0.013815,-1.824564,-1.821277,-0.472880,0.003287
6.798000,0.750310,0.771181,0.734931,0.020871,-1.812085,-1.779939,-0.173464,0.032146,1.035422,1.033071,-0.288845,-0.002351,-1.818538,-1.822127,-0.409008,-0.003589,0.762589,0.771181,0.869365,0.008592,-1.818105,-1.779939,-0.483654,0.038166,1.047640,1.033071,-0.400022,-0.014569,-1.825856,-1.822127,-0.498832,0.003729
6.800000,0.752340,0.772638,0.776996,0.020298,-1.812283,-1.780195,-0.162266,0.032088,1.034654,1.032174,-0.303158,-0.002480,-1.819849,-1.822970,-0.446002,-0.003121,0.765172,0.772638,0.932651,0.007467,-1.819570,-1.780195,-0.520956,0.039375,1.047959,1.032174,-0.316096,-0.015785,-1.826774,-1.822970,-0.492869,0.003803
6.802000,0.754270,0.774115,0.805178,0.019845,-1.812569,-1.780451,-0.159407,0.032118,1.033618,1.031252,-0.335383,-0.002365,-1.821219,-1.823808,-0.481852,-0.002589,0.767499,0.774115,0.967288,0.006616,-1.820764,-1.780451,-0.532344,0.040313,1.048535,1.031252,-0.225505,-0.017282,-1.827238,-1.823808,-0.453791,0.003431
6.804000,0.756038,0.775611,0.817010,0.019572,-1.812992,-1.780708,-0.167183,0.032284,1.032273,1.030307,-0.385892,-0.001966,-1.822558,-1.824639,-0.510039,-0.002080,0.769445,0.775611,0.968182,0.006165,-1.821588,-1.780708,-0.514287,0.040880,1.049114,1.030307,-0.148221,-0.018807,-1.827229,-1.824639,-0.384995,0.002590
6.806000,0.757609,0.777125,0.812297,0.019515,-1.813588,-1.780964,-0.186784,0.032623,1.030634,1.029338,-0.450930,-0.001296,-1.823800,-1.825463,-0.526655,-0.001663,0.770937,0.777125,0.934842,0.006188,-1.821993,-1.780964,-0.467529,0.041028,1.049409,1.029338,-0.103867,-0.020071,-1.826796,-1.825463,-0.294826,0.001333
6.808000,0.758982,0.778657,0.793435,0.019674,-1.814375,-1.781221,-0.217819,0.033154,1.028773,1.028345,-0.522892,-0.000428,-1.824903,-1.826280,-0.530390,-0.001377,0.771971,0.778657,0.872156,0.006686,-1.821995,-1.781221,-0.397551,0.040773,1.049140,1.028345,-0.108452,-0.020795,-1.826071,-1.826280,-0.196175,-0.000210
6.810000,0.760194,0.780207,0.765322,0.020013,-1.815346,-1.781478,-0.258002,0.033868,1.026813,1.027329,-0.591449,0.000516,-1.825847,-1.827091,-0.521629,-0.001244,0.772624,0.780207,0.790317,0.007583,-1.821680,-1.781478,-0.314265,0.040201,1.048084,1.027329,-0.171425,-0.020755,-1.825248,-1.827091,-0.105072,-0.001842
6.812000,0.761319,0.781775,0.734836,0.020456,-1.816465,-1.781735,-0.303163,0.034729,1.024912,1.026289,-0.645311,0.001377,-1.826620,-1.827893,-0.501338,-0.001274,0.773051,0.781775,0.703811,0.008724,-1.821196,-1.781735,-0.230882,0.039461,1.046113,1.026289,-0.293518,-0.019824,-1.824568,-1.827893,-0.038295,-0.003325
6.814000,0.762456,0.783360,0.709904,0.020904,-1.817664,-1.781991,-0.347659,0.035673,1.023235,1.025225,-0.674289,0.001990,-1.827210,-1.828689,-0.470418,-0.001478,0.773468,0.783360,0.629476,0.009892,-1.820740,-1.781991,-0.162063,0.038749,1.043229,1.025225,-0.465763,-0.018004,-1.824271,-1.828689,-0.010289,-0.004417
6.816000,0.763723,0.784962,0.698416,0.021240,-1.818859,-1.782247,-0.385114,0.036612,1.021928,1.024139,-0.671200,0.002211,-1.827609,-1.829476,-0.429733,-0.001867,0.774123,0.784962,0.584180,0.010840,-1.820529,-1.782247,-0.121869,0.038282,1.039619,1.024139,-0.666640,-0.015481,-1.824612,-1.829476,-0.034308,-0.004864
6.818000,0.765240,0.786581,0.707484,0.021341,-1.819952,-1.782502,-0.409308,0.037450,1.021094,1.023029,-0.633054,0.001935,-1.827812,-1.830255,-0.380520,-0.002443,0.775277,0.786581,0.583156,0.011304,-1.820782,-1.782502,-0.122561,0.038280,1.035927,1.023029,-0.843574,-0.012898,-1.826077,-1.830255,-0.139007,-0.004178
6.820000,0.767079,0.788217,0.739252,0.021138,-1.820875,-1.782756,-0.417145,0.038118,1.020750,1.021895,-0.563860,0.001145,-1.827888,-1.831026,-0.329128,-0.003138,0.777076,0.788217,0.630596,0.011140,-1.821602,-1.782756,-0.165676,0.038845,1.032587,1.021895,-0.967512,-0.010692,-1.828629,-1.831026,-0.309560,-0.002397
6.822000,0.769239,0.789868,0.790395,0.020629,-1.821602,-1.783009,-0.409131,0.038593,1.020814,1.020739,-0.474521,-0.000075,-1.827971,-1.831788,-0.286008,-0.003817,0.779516,0.789868,0.719003,0.010352,-1.822952,-1.783009,-0.242127,0.039943,1.029743,1.020739,-1.035729,-0.009003,-1.831685,-1.831788,-0.492350,-0.000103
6.824000,0.771665,0.791536,0.853796,0.019870,-1.822142,-1.783261,-0.388233,0.038881,1.021115,1.019560,-0.380752,-0.001555,-1.828210,-1.832541,-0.261009,-0.004332,0.782479,0.791536,0.833351,0.009057,-1.824697,-1.783261,-0.336688,0.041436,1.027301,1.019560,-1.063509,-0.007741,-1.834375,-1.832541,-0.620248,0.001834
6.826000,0.774273,0.793219,0.921333,0.018945,-1.822516,-1.783512,-0.358046,0.039004,1.021434,1.018358,-0.299753,-0.003075,-1.828693,-1.833285,-0.258134,-0.004592,0.785799,0.793219,0.957326,0.007420,-1.826670,-1.783512,-0.434112,0.043158,1.025077,1.018358,-1.070778,-0.006719,-1.835942,-1.833285,-0.644716,0.002656
6.828000,0.776983,0.794917,0.986361,0.017933,-1.822743,-1.783761,-0.321365,0.038982,1.021542,1.017134,-0.246661,-0.004408,-1.829411,-1.834020,-0.273216,-0.004609,0.789329,0.794917,1.078503,0.005588,-1.828735,-1.783761,-0.523873,0.044974,1.022933,1.017134,-1.070951,-0.005799,-1.836081,-1.834020,-0.558424,0.002061
6.830000,0.779736,0.796630,1.044899,0.016893,-1.822832,-1.784008,-0.279825,0.038823,1.021248,1.015886,-0.231726,-0.005361,-1.830263,-1.834746,-0.296139,-0.004483,0.792977,0.796630,1.190346,0.003652,-1.830820,-1.784008,-0.601674,0.046812,1.020848,1.015886,-1.066677,-0.004962,-1.835059,-1.834746,-0.397998,0.000313
6.832000,0.782612,0.798357,1.103870,0.015745,-1.822735,-1.784254,-0.230632,0.038482,1.020498,1.014617,-0.253191,-0.005881,-1.831012,-1.835461,-0.307916,-0.004449,0.796954,0.798357,1.310087,0.001403,-1.833168,-1.784254,-0.687527,0.048914,1.022093,1.014617,-0.813280,-0.007476,-1.837304,-1.835461,-0.506667,0.001843
6.834000,0.785327,0.800099,1.141846,0.014772,-1.822667,-1.784497,-0.190873,0.038169,1.019077,1.013325,-0.321791,-0.005752,-1.831967,-1.836166,-0.333324,-0.004200,0.800596,0.800099,1.386693,-0.000497,-1.835147,-1.784497,-0.732811,0.050649,1.023453,1.013325,-0.589348,-0.010127,-1.838988,-1.836166,-0.557037,0.002822
6.836000,0.787735,0.801854,1.151197,0.014119,-1.822765,-1.784739,-0.169649,0.038027,1.016932,1.012011,-0.434379,-0.004921,-1.833270,-1.836862,-0.381051,-0.003592,0.803580,0.801854,1.402475,-0.001725,-1.836504,-1.784739,-0.724656,0.051765,1.024581,1.012011,-0.416343,-0.012569,-1.839788,-1.836862,-0.533437,0.002926
6.838000,0.789760,0.803624,1.130404,0.013863,-1.823128,-1.784978,-0.171422,0.038150,1.014119,1.010676,-0.580188,-0.003444,-1.834917,-1.837546,-0.447432,-0.002629,0.805728,0.803624,1.353227,-0.002105,-1.837120,-1.784978,-0.662168,0.052142,1.025227,1.010676,-0.305394,-0.014552,-1.839677,-1.837546,-0.445107,0.002131
6.840000,0.791395,0.805406,1.083428,0.014011,-1.823798,-1.785215,-0.195905,0.038583,1.010794,1.009318,-0.742549,-0.001476,-1.836747,-1.838220,-0.517566,-0.001473,0.807018,0.805406,1.246946,-0.001612,-1.837008,-1.785215,-0.554470,0.051794,1.025173,1.009318,-0.263688,-0.015855,-1.838816,-1.838220,-0.313787,0.000596
6.842000,0.792697,0.807201,1.018578,0.014504,-1.824761,-1.785449,-0.238755,0.039312,1.007197,1.007939,-0.900926,0.000741,-1.838495,-1.838883,-0.571029,-0.000388,0.807570,0.807201,1.101344,-0.000369,-1.836300,-1.785449,-0.418211,0.050852,1.024235,1.007939,-0.294460,-0.016296,-1.837486,-1.838883,-0.166963,-0.001397
6.844000,0.793779,0.809009,0.946997,0.015230,-1.825959,-1.785680,-0.292840,0.040279,1.003630,1.006538,-1.033377,0.002909,-1.839885,-1.839535,-0.589617,0.000350,0.807627,0.809009,0.940387,0.001382,-1.835221,-1.785680,-0.274524,0.049541,1.022302,1.006538,-0.395270,-0.015764,-1.836035,-1.839535,-0.033081,-0.003500
6.846000,0.794792,0.810829,0.880913,0.016037,-1.827304,-1.785909,-0.349734,0.041395,1.000414,1.005116,-1.119501,0.004702,-1.840722,-1.840176,-0.563990,0.000547,0.807506,0.810829,0.790299,0.003323,-1.834052,-1.785909,-0.145699,0.048144,1.019361,1.005116,-0.556525,-0.014245,-1.834824,-1.840176,0.062724,-0.005352
6.848000,0.795911,0.812661,0.832653,0.016750,-1.828683,-1.786134,-0.400701,0.042549,0.997861,1.003673,-1.143115,0.005813,-1.840943,-1.840805,-0.495949,0.000138,0.807582,0.812661,0.677448,0.005079,-1.833118,-1.786134,-0.053805,0.046984,1.015832,1.003673,-0.737754,-0.012158,-1.834536,-1.840805,0.074882,-0.006268
6.850000,0.797292,0.814504,0.811388,0.017212,-1.829995,-1.786356,-0.439035,0.043639,0.996198,1.002209,-1.096335,0.006011,-1.840651,-1.841422,-0.399618,-0.000771,0.808183,0.814504,0.620914,0.006321,-1.832694,-1.786356,-0.013928,0.046338,1.012419,1.002209,-0.883084,-0.010209,-1.835866,-1.841422,-0.036095,-0.005556
6.852000,0.799016,0.816359,0.818933,0.017343,-1.831187,-1.786575,-0.462570,0.044612,0.995507,1.000725,-0.983705,0.005218,-1.840120,-1.842027,-0.299869,-0.001907,0.809457,0.816359,0.623315,0.006902,-1.832880,-1.786575,-0.025739,0.046305,1.009498,1.000725,-0.969678,-0.008773,-1.838717,-1.842027,-0.244521,-0.003310
6.854000,0.801068,0.818225,0.849986,0.017157,-1.832251,-1.786791,-0.472985,0.045460,0.995692,0.999220,-0.822271,0.003528,-1.839692,-1.842620,-0.222798,-0.002928,0.811358,0.818225,0.672373,0.006867,-1.833596,-1.786791,-0.075590,0.046805,1.007067,0.999220,-1.006521,-0.007847,-1.842237,-1.842620,-0.471843,-0.000383
6.856000,0.803369,0.820101,0.895116,0.016731,-1.833202,-1.787003,-0.473394,0.046200,0.996501,0.997695,-0.638282,0.001194,-1.839623,-1.843201,-0.184198,-0.003578,0.813716,0.820101,0.748364,0.006385,-1.834658,-1.787003,-0.143898,0.047655,1.004881,0.997695,-1.019543,-0.007186,-1.845235,-1.843201,-0.625868,0.002034
6.858000,0.805821,0.821987,0.944748,0.016165,-1.834049,-1.787211,-0.465841,0.046838,0.997579,0.996149,-0.461663,-0.001430,-1.839968,-1.843769,-0.182469,-0.003801,0.816342,0.821987,0.833061,0.005645,-1.835875,-1.787211,-0.213576,0.048664,1.002664,0.996149,-1.032849,-0.006515,-1.846746,-1.843769,-0.645304,0.002976
6.860000,0.808344,0.823883,0.992204,0.015539,-1.834770,-1.787415,-0.450110,0.047355,0.998546,0.994584,-0.319930,-0.003962,-1.840569,-1.844325,-0.200165,-0.003756,0.819111,0.823883,0.915782,0.004772,-1.837127,-1.787415,-0.275466,0.049712,1.000292,0.994584,-1.055835,-0.005708,-1.846462,-1.844325,-0.527262,0.002138
6.862000,0.810894,0.825788,1.034658,0.014894,-1.835328,-1.787615,-0.424417,0.047713,0.999062,0.992999,-0.233198,-0.006063,-1.841150,-1.844867,-0.213724,-0.003717,0.821989,0.825788,0.994281,0.003799,-1.838390,-1.787615,-0.328857,0.050774,0.997841,0.992999,-1.081264,-0.004842,-1.844833,-1.844867,-0.325949,-0.000034
6.864000,0.813462,0.827703,1.072068,0.014240,-1.835683,-1.787812,-0.387409,0.047872,0.998887,0.991395,-0.211395,-0.007492,-1.841480,-1.845397,-0.206395,-0.003917,0.825002,0.827703,1.071072,0.002701,-1.839700,-1.787812,-0.377781,0.051888,0.995519,0.991395,-1.093245,-0.004124,-1.842811,-1.845397,-0.125444,-0.002585
6.866000,0.816047,0.829626,1.105076,0.013579,-1.835829,-1.788004,-0.340244,0.047826,0.997895,0.989771,-0.254021,-0.008124,-1.841509,-1.845913,-0.177620,-0.004403,0.828169,0.829626,1.147940,0.001457,-1.841095,-1.788004,-0.425725,0.053091,0.993516,0.989771,-1.079496,-0.003744,-1.841404,-1.845913,-0.001056,-0.004509
6.868000,0.818695,0.831557,1.137951,0.012862,-1.835775,-1.788191,-0.285097,0.047583,0.996123,0.988129,-0.348832,-0.007994,-1.841350,-1.846415,-0.139047,-0.005065,0.831599,0.831557,1.233035,-0.000042,-1.842710,-1.788191,-0.483024,0.054519,0.993623,0.988129,-0.909545,-0.005494,-1.843473,-1.846415,-0.156092,-0.002942
6.870000,0.821205,0.833497,1.155538,0.012292,-1.835721,-1.788374,-0.238326,0.047347,0.993544,0.986468,-0.489987,-0.007075,-1.841561,-1.846904,-0.134036,-0.005343,0.834772,0.833497,1.286052,-0.001275,-1.844066,-1.788374,-0.512232,0.055691,0.993314,0.986468,-0.796250,-0.006846,-1.845575,-1.846904,-0.290346,-0.001329
6.872000,0.823487,0.835444,1.153311,0.011958,-1.835796,-1.788553,-0.208174,0.047243,0.990273,0.984789,-0.661753,-0.005485,-1.842476,-1.847379,-0.182501,-0.004904,0.837451,0.835444,1.294071,-0.002007,-1.844978,-1.788553,-0.503842,0.056425,0.992029,0.984789,-0.773205,-0.007240,-1.846710,-1.847379,-0.331936,-0.000669
6.874000,0.825537,0.837399,1.134100,0.011862,-1.836040,-1.788727,-0.195275,0.047314,0.986520,0.983091,-0.843971,-0.003429,-1.844075,-1.847841,-0.275096,-0.003765,0.839617,0.837399,1.262429,-0.002218,-1.845456,-1.788727,-0.464134,0.056730,0.989644,0.983091,-0.836096,-0.006553,-1.846567,-1.847841,-0.271377,-0.001274
6.876000,0.827442,0.839361,1.106858,0.011919,-1.836408,-1.788896,-0.193555,0.047512,0.982556,0.981375,-1.014656,-0.001181,-1.845998,-1.848288,-0.378016,-0.002290,0.841464,0.839361,1.211565,-0.002103,-1.845685,-1.788896,-0.411659,0.056789,0.986489,0.981375,-0.947291,-0.005114,-1.845604,-1.848288,-0.158468,-0.002684
6.878000,0.829376,0.841329,1.085898,0.011953,-1.836782,-1.789060,-0.192575,0.047722,0.978709,0.979642,-1.150990,0.000933,-1.847681,-1.848720,-0.447540,-0.001040,0.843393,0.841329,1.174535,-0.002064,-1.846030,-1.789060,-0.375767,0.056970,0.984296,0.979642,-0.969689,-0.004654,-1.846224,-1.848720,-0.181234,-0.002496
6.880000,0.831357,0.843304,1.071521,0.011947,-1.837154,-1.789219,-0.191623,0.047935,0.975184,0.977892,-1.242730,0.002708,-1.848859,-1.849139,-0.468821,-0.000279,0.845407,0.843304,1.149354,-0.002103,-1.846452,-1.789219,-0.351054,0.057233,0.982080,0.977892,-0.990476,-0.004188,-1.846948,-1.849139,-0.208340,-0.002190
6.882000,0.833422,0.845284,1.065725,0.011862,-1.837511,-1.789373,-0.189604,0.048138,0.972174,0.976124,-1.282085,0.003950,-1.849425,-1.849543,-0.440905,-0.000118,0.847573,0.845284,1.139427,-0.002289,-1.846998,-1.789373,-0.339368,0.057625,0.979949,0.976124,-1.001663,-0.003825,-1.847730,-1.849543,-0.235697,-0.001813
6.884000,0.835590,0.847270,1.068428,0.011680,-1.837860,-1.789521,-0.187380,0.048339,0.969809,0.974340,-1.267180,0.004531,-1.849483,-1.849932,-0.379163,-0.000448,0.849906,0.847270,1.143507,-0.002636,-1.847673,-1.789521,-0.339083,0.058152,0.977959,0.974340,-1.000727,-0.003619,-1.848483,-1.849932,-0.256844,-0.001449
6.886000,0.837854,0.849261,1.077958,0.011407,-1.838228,-1.789665,-0.186855,0.048563,0.968136,0.972539,-1.202548,0.004403,-1.849283,-1.850306,-0.307235,-0.001023,0.852377,0.849261,1.157300,-0.003116,-1.848451,-1.789665,-0.346549,0.058786,0.976201,0.972539,-0.982442,-0.003662,-1.849245,-1.850306,-0.275452,-0.001061
6.888000,0.840182,0.851257,1.090858,0.011075,-1.838649,-1.789803,-0.190370,0.048846,0.967105,0.970722,-1.099515,0.003617,-1.849105,-1.850665,-0.247803,-0.001561,0.854904,0.851257,1.173244,-0.003648,-1.849263,-1.789803,-0.355499,0.059460,0.974665,0.970722,-0.950233,-0.003944,-1.849970,-1.850665,-0.288517,-0.000695
6.890000,0.842522,0.853257,1.102782,0.010735,-1.839152,-1.789935,-0.199589,0.049217,0.966568,0.968889,-0.974865,0.002321,-1.849149,-1.851010,-0.213934,-0.001861,0.857378,0.853257,1.182809,-0.004121,-1.850020,-1.789935,-0.358900,0.060084,0.973279,0.968889,-0.911661,-0.004391,-1.850584,-1.851010,-0.291275,-0.000426
6.892000,0.844818,0.855262,1.109523,0.010444,-1.839754,-1.790062,-0.214807,0.049692,0.966306,0.967040,-0.848285,0.000734,-1.849461,-1.851339,-0.205285,-0.001877,0.859689,0.855262,1.178712,-0.004428,-1.850629,-1.790062,-0.350742,0.060566,0.971938,0.967040,-0.875527,-0.004898,-1.851017,-1.851339,-0.280037,-0.000322
6.894000,0.847016,0.857270,1.107939,0.010254,-1.840451,-1.790183,-0.234869,0.050268,0.966066,0.965176,-0.738987,-0.000891,-1.849939,-1.851652,-0.210298,-0.001714,0.861751,0.857270,1.156555,-0.004482,-1.851019,-1.790183,-0.327403,0.060836,0.970528,0.965176,-0.849933,-0.005352,-1.851225,-1.851652,-0.253653,-0.000428
6.896000,0.849080,0.859281,1.096601,0.010201,-1.841225,-1.790299,-0.257622,0.050926,0.965612,0.963297,-0.662232,-0.002315,-1.850394,-1.851951,-0.212860,-0.001557,0.863519,0.859281,1.115649,-0.004238,-1.851154,-1.790299,-0.288401,0.060855,0.968947,0.963297,-0.840996,-0.005650,-1.851203,-1.851951,-0.213975,-0.000748
6.898000,0.851000,0.861296,1.076082,0.010296,-1.842046,-1.790408,-0.280595,0.051638,0.964763,0.961403,-0.626589,-0.003359,-1.850650,-1.852233,-0.200142,-0.001584,0.864996,0.861296,1.059051,-0.003700,-1.851038,-1.790408,-0.236505,0.060630,0.967118,0.961403,-0.852063,-0.005715,-1.850986,-1.852233,-0.165576,-0.001248
6.900000,0.852789,0.863313,1.048857,0.010524,-1.842887,-1.790512,-0.301583,0.052375,0.963428,0.959495,-0.632673,-0.003933,-1.850624,-1.852501,-0.168207,-0.001876,0.866233,0.863313,0.992969,-0.002919,-1.850722,-1.790512,-0.177265,0.060209,0.964997,0.959495,-0.883301,-0.005502,-1.850642,-1.852501,-0.114974,-0.001858
6.902000,0.854487,0.865333,1.018856,0.010846,-1.843721,-1.790610,-0.318917,0.053111,0.961616,0.957573,-0.673680,-0.004043,-1.850361,-1.852752,-0.123223,-0.002391,0.867322,0.865333,0.925750,-0.001990,-1.850287,-1.790610,-0.118089,0.059677,0.962586,0.957573,-0.931603,-0.005013,-1.850267,-1.852752,-0.069563,-0.002485
